,company_name,max_wages,min_wages,place,place2,education,treatment,requirement
20,Web前端开发工程师（bst) (职位编号：bai02),0.0,0.0,四季青镇杏石口路益园文化创意产业基地A区1号楼五层,北京-海淀区,本科,"五险一金,免费班车,员工旅游,餐饮补贴,专业培训,出国机会,年终奖金,弹性工作","岗位职责：1．根据项目、产品需求，利用HTML、 CSS、 JavaScript（vue,jQuery,react）完成符合要求的页面。2．开源组件调研及开发。3．Web前沿技术研究和新技术调研。4．对交互开发、用户体验等方面有自己的见解，能主动根据业务需要，提出合理的交互方案。任职要求：1、统招本科及以上学历，3年以上前端开发经验；2、熟练掌握div+css网页布局，并且对模板化、模块化有一定理解。3、精通HTML5、css3，并对HTML5新增特性有深入的了解。4、熟悉原生JavaScript语言，能够脱离各JS类库后熟练的进行开发。5、熟练掌握JavaScript语言核心技术DOM、BOM、Ajax、JSON等，对javascript框架（如vue、jQuery、react等）有一定的开发经验。6、了解Gulp、webpack、grunt等前端构建工具，了解nodeJs。7、熟悉 Webstorm， HBuilder ，MyEclipse等工具的使用。8、有良好的代码风格和编码习惯。9、具有团队合作精神、敬业精神，具备较强的分析问题、解决问题的能力。在这里，完善的五险一金和补助解除你的后顾之忧；在这里，带薪年假，周末双休，婚假，护理假，年假，假期满满；在这里，企业大学以及各种培训任你选，给你开启自我成长晋升通道；在这里，生日贺礼，结婚礼金，团建还有一大串你想不到的福利（各种补贴等）等你来。。。职能类别：Web前端开发关键字：前端开发web前端开发HTML5微信分享"
21,Web前端开发工程师（react）,0.0,0.0,学院南路15号,北京-海淀区,大专,"五险一金,餐饮补贴,周末双休,绩效奖金,年终奖金,带薪年假,全勤奖,节日福利,高温福利,生日福利","1、负责公司产品线的的前端开发工作，含移动端，PC端和 WEB等工程的前端开发。2、根据产品需求，和PM、后台开发人员协作实现前端页面效果和功能。任职资格：1、专科或以上学历，计算机及相关专业；2、四年以上Web前端开发相关工作经验，具有主流互联网平台Web前端开发经验者优先；3、熟练掌握HTML/CSS/JS，Ajax等web相关基本开发技术；熟练运用jQuery前端开发框架，熟悉Bootstrap;熟悉Ajax, Node.js;熟悉浏览器兼容性解决方案，能够解决多浏览器版本兼容问题；4、熟悉W3C标准，对表现与数据分离、Web语义化等有深刻理解；5、熟练掌握React等框架，熟悉MVC、MVVM等前端开发模型，有react实际项目经验者优先；6、有良好的工作及编码习惯，熟练使用svn、git、webpack等工具；7、良好的沟通与表达能力、思路清晰，有较强的主动性和责任心，有较好的团队协作能力。职能类别：Web前端开发关键字：web前端reactjQueryBootstrapAjaxNode.js微信分享"
22,Web前端开发工程师,0.0,0.0,北京海淀区清河毛纺路26号燕语清园2号楼2层2-207-3号,北京-海淀区,本科,无,技能要求：HTML5，css3，vue 精通各种WEB技术岗位职责：1、负责公司前端体系的规划，设计和建设工作2、负责前端交互功能设计与实现3、前后端数据交换实现4、负责前端产品的整体把控和协调要求1. 统招本科及以上学历（学信网可查），计算机相关专业优先；2. 2年以上相关工作经验，有一定的前端开发经验；3. 精通HTML5、CSS3、JavaScript，vue，jQuery开发，熟悉各种浏览器和APP端特点.4. 精通各种Web技术（html/css/JavaScript等），熟悉跨浏览器、跨终端开发，能够解决浏览器兼容性问题5. 熟悉面向对象开发，对前端MVVM框架有深刻理解，至少有一种常见库或框架的大型项目经验（如：AngularJS、React、Vue）；6. 熟悉至少一种前端工程化工具，如Gulp、Webpack等；7. 对前端架构设计、性能优化、组件化和模块化有自己的理解；8. 具有一定沟通能力，与客户进行需求方面交流；有较强的学习能力，关注前端前沿技术研究，能通过新技术服务业务。职能类别：HTML5开发工程师Web前端开发职能类别：Web前端开发微信分享
23,Web前端开发工程师,0.0,0.0,六营门,北京-丰台区,本科,"绩效奖金,员工旅游","Web前端开发工程师岗位职责：1.根据工作安排高效、高质地完成代码编写，确保符合规范的前端代码规范；2.负责公司现有项目和新项目的前端修改调试和开发工作；3.与后端开发团队紧密配合，确保代码有效对接，优化前端性能，兼容各主流浏览器；4.参与产品的技术选型和调研，参与平台建设讨论，定制产品前端交互和开发方案要求：1、学习能力强，责任心强，具有团队合作精神和良好的沟通能力；2、本科及以上学历，计算机、软件、地理信息、数学相关专业。3、Vue、JS、Jquery，H5,CSS熟练。职能类别：Web前端开发微信分享"
24,Web前端开发工程师,0.0,0.0,雍和宫,北京-东城区,本科,"弹性工作,带薪年假,五险一金,专业培训,节日福利",岗位职责：1. 根据产品需求和产品设计，提供最优的web前端解决方案;2. 负责项目前端功能模块的实现，并持续改善性能和用户体验。任职要求：1. 本科以上学历，计算机或相关专业，3年以上开发工作经验，可熟练运用HTML、CSS、Javascript构建高性能应用程序；2. 熟练掌握至少一种主流前端开发框架，如Angular、React、Vue；3. 熟悉至少一种web构建工具，如webpack、grunt；4. 熟悉响应式布局和排版，有前端性能优化、浏览器兼容等问题的公关经验；5. 具有良好的分析解决问题的能力，具有良好的沟通能力和团队合作能力。职能类别：Web前端开发关键字：前端开发webHTML5vueweb前端微信分享
25,Web前端开发工程师,0.0,0.0,西绒线胡同,北京-西城区,本科,"五险一金,周末双休,带薪年假",熟悉DIV+CSS排版设计，理解web标准和兼容性，能编写符合W3C标准、兼容多种浏览器的前端页面代码掌握各种当前常用布局如：弹性布局及相应布局，能够有效解决和改善各种手机适配问题熟悉HTML5、CSS3.0、Javascript、ajax、jsonp等Web前端技术，能够自主编写javascripet实现相关的前台功能；熟练使用elementUI，vux，vue，echarts等前端框架；熟悉页面性能的优化，熟悉使用Firebug、chrome等开发调试工具任职资格：全日制统招本科及以上学历（必须学信网可查），计算机相关专业；五年以上web前端技术相关工作经验；有国网信息化项目经验者优先。有APP开发经验的优先具有良好的沟通能力和团队合作精神思路清晰，优秀的分析问题和解决问题的能力职能类别：Web前端开发关键字：freemarkerHTML5ajax微信分享
26,Web前端开发工程师,0.0,0.0,东北旺西路8号院37号楼,北京-海淀区,本科,"五险一金,绩效奖金,年终奖金,定期体检,餐饮补贴",岗位职责：1.协作或独立完成项目前端部分的开发任务；2.高质量的还原设计稿页面；3.积极主动完成技术问题；4、完成领导交办的其他任务。任职资格：1.至少2年前端开发工作经验，全日制本科及以上学历；2.熟练掌握原生javascript、html、css；3.熟练使用vue全家桶；4.有数据可视化页面开发经验，熟悉ECharts、ElementUI等前端组件库；5.了解前端工程化实践；6.工作态度严谨，团队合作意识强，有较强的沟通能力，能吃苦耐劳，有耐心，强烈责任心和工作热情。职能类别：Web前端开发关键字：前端开发webweb前端开发微信分享
27,Web前端开发工程师,0.0,0.0,清华同方科技广场A座,北京-海淀区,本科,"五险一金,补充医疗保险,交通补贴,餐饮补贴,通讯补贴,年终奖金,定期体检","岗位职责：1.负责综合监控系统软件平台web模块的开发、维护与优化；2.负责平台子模块系统、独立系统的需求分析、功能设计、交互体验设计与前端开发工作；3.负责ezISCS软件平台在轨道交通、集中供热、综合管廊等行业的web应用开发及技术支持。任职要求：1. 计算机相关专业，本科以上学历，对新技术有热情；2. 熟练掌握html5 css js，熟悉Vue等设计框架；了解常用浏览器特性，会调试js代码。3. 熟练掌握http协议，WebSocket， SQL语言；4. 熟练掌握后端开发语言（python, GoLang，Node.js）之一。5. 有Web 3D、WebGL开发经验者优先；有美工经验者优先；有c++编程经验者优先。职能类别：Web前端开发关键字：web前端微信分享"
28,Web前端开发工程师,0.0,0.0,北京市朝阳区朝阳门丰联广场A座6层,北京-东城区,大专,"五险一金,绩效奖金,通讯补贴,弹性工作,定期体检,员工旅游",1、精通JavaScript、HTML、HTML5、CSS3，熟悉Vue等框架技术; 2、熟悉CSS DIV布局，熟练的手写和调试符合W3C标准页面代码，解决前端浏览器兼容性问题，对模块化开发有一定理解; 3、熟悉常用java web框架，熟悉ajax/xml/json等网络通信技术和数据交换格式； 4、熟悉前端开发领域安全相关的知识，对前端代码部署、调优、调试有一定经验； 5、工作积极主动，对用户体验、交互操作，用户操作需求有一定的理解，注重产品细节，有一定的审美和自主设计能力；职能类别：Web前端开发微信分享
29,Web前端开发工程师,0.0,0.0,将台路恒通国际商务园B36栋-A座3-零秒空间，2层,北京-朝阳区,本科,无,岗位职责：1、主要负责APP内嵌H5及移动端网页的开发；2、与后台开发工程师协作，完成各种数据交互、动态信息展现和用户的互动，简单的用ps切出背景图;3、配合设计完成移动Web项目迭代，不断优化和提升用户体验；4、根据不同的需求及页面效果进行前端技术选型，进行前端架构，完成前端模块化及组件化。任职资格：1、两年以上HTML5开发经验，熟悉最新的HTML5标准，能够独立完成HTML5页面及样式；2、熟练并深度使用过echarts，熟练使用jQuery，熟练使用高德地图或百度地图等开源地图库，了解或使用过websocket3、熟悉TypeScript语言，并有过开发经验，熟悉webpack、gulp构建工具。4、 使用过Vue、Angular2+， 对网页性能的优化及安全问题有过实践的方案。5、熟悉微信小程序架构、开发流程，精通WXML，WXS开发技术；熟悉微信公众平台接口及微信第三方平台功能研发；6、具有良好的团队意识和语言表达能力，能与产品经理、后端、UI良好沟通，保证输出质量职能类别：Web前端开发微信分享
30,Web前端开发工程师,0.0,0.0,西小口路66号东升科技园b2楼一层,北京-海淀区,大专,五险一金,"工作描述：加入商联达核心的电商开发部门，利用你的技术和经验，帮助客户、用户获得更好的服务体验。 助力搭建可靠、可扩展、高性能表现的前端系统, 还将获得不止于web的端经验，小程序、nodejs、原生app，我们渴望全栈全端人才的加入。工作职责：负责电商系统PC端、移动端应用、垂类产品的web前端研发 -负责web前端表现层与前后端交互的架构设计和开发，配合产品改进优化 -负责网站性能优化，Web前沿技术研究，新技术调研并用于实践职位要求：HTML、CSS、JS 基础扎实，熟悉ES6语法，具备移动端开发经验，熟悉常见安全问题及对策 -掌握 MVVM 框架的原理和使用，熟练使用Vue（vuex）或 React(redux) -熟练使用 npm、git 等工具 -熟悉W3C标准，Web语义化，数据驱动等有较为深刻的理解 -熟悉用户交互设计理论，热衷分析并改善产品的用户体验 -具备工程化的前端思维，具备较好的问题分析与解决能力 -思路清晰，具备良好的沟通能力和团队协作精，善于学习、总结，乐于分享职能类别：Web前端开发微信分享"
31,Web前端开发工程师,0.0,0.0,十里堡甲3号A座都会国际大厦32N,北京-朝阳区,本科,"五险一金,补充医疗保险,员工旅游,交通补贴,餐饮补贴,通讯补贴,专业培训,定期体检",岗位职责：1、根据项目进度与产品开发要求，负责前端架构搭建，高效、高质地完成代码编写，确保前端代码符合规范；2、根据项目与产品开发要求，配合后端开发、UI设计师等完成相关工作3、积极主动融入团队、学习技术知识、深入了解客户需求与业务知识，以更好地完成岗位工作，提升自我。任职要求：1、教育水平：全日制本科及以上学历 （必备）2、专业：计算机、软件工程、通信工程、网络工程等相关计算机专业3、工作经验：1年以上前端开发经验4、知识：（1）熟练掌握Javascript、HTML5、CSS3等基础知识（2）熟悉jQuery、Bootstrap、echarts、 mxgraph插件（3）了解不同浏览器之间的兼容性（4）了解MVVM模式，至少掌握reactjs或angularjs、vuejs其中一种前端框架5、技能技巧：熟悉使用git和webpack等工具使用6、个人特质：（1）具备良好的上进心、主动积极（2）具有较强学习能力、抗压能力职能类别：Web前端开发微信分享
32,Web前端开发工程师,0.0,0.0,顺义天竺综合保税区泰达融科园39号楼,北京-顺义区,本科,"五险一金,节日福利,带薪年假,做五休二,专业培训,绩效奖金",1. 负责传统Web页面，基于VUE的页面开发；2. 负责页面的各种浏览器兼容性支持，移动端支持；3. 参与产品需求讨论，进行原型、交互设计；4. 对前端代码、用户体验、响应速度能够持续优化;5. 探索并应用前端的前沿技术；6. 负责上线、维护前端服务。任职要求：1.熟练使用前端开发中的语言，H5，CSS3，JS（ES6），能快速解决前端的各种问题；2.熟悉VUE架构，深入理解其设计原理；3.有至少3个以上VUE的实际项目经验，熟练应用VUE的周边资源，能搭建环境，解决环境问题；4.掌握至少一种常用前端工程工具（Webpack/Gulp...）的使用，熟练使用VSCode开发工具；5.熟悉HTTP数据交互原理，对算法和数据结构有一定了解；6.有Web前端性能优化经验，优化页面实现，加快加载速度及优化用户体验；7.熟悉Java后台开发优先，有Web移动端开发经验有先。职能类别：Web前端开发微信分享
33,Web前端开发工程师,0.0,0.0,裕民路12号中国国际科技会展中心B座807,北京-朝阳区,本科,"五险一金,员工旅游,定期体检,弹性工作,年终奖金,餐饮补贴,通讯补贴","岗位职责：1.负责大屏3D场景及数据展示前端开发2.负责场景3D或网页html特效方面开发3.负责3D场景编辑平台相关开发任职要求1.计算机相关专业，本科以上学历，2年以上Web前端工作经验，了解后端技术及相关语言，理解面向对象编程及相关概念2.熟练掌握HTML/CSS/JavaScript等前端基础技术;3.能写出高质量的代码，具有良好的编码风格，了解各种设计模式;4.精通主流前端框架，有React开发经验者优先;5.熟练使用git进行项目版本管理;6.有较好的理解能力,良好的沟通能力和团队协作精神，有较强的研究能力和学习能力;7.代码风格要良好，代码可读性要高;8.熟练掌握SVG / Canvas / WebGL等前端绘图技术及标准，至少使用过一个相关类库，包括但不限于Three.js。有一定计算机图形学基础的优先;9.有3D大屏数据展示相关经验优先10.有工作外作品优先职能类别：Web前端开发关键字：3D大屏微信分享"
34,Web前端开发工程师,0.0,0.0,北京市大兴区荣华南路荣京东街大族广场6号楼802,北京-大兴区,本科,"五险一金,员工旅游,专业培训,绩效奖金,定期体检","工作职责：1、对接公司内部多云管理平台系统业务, 负责前端开发工作(目前框架为 vue+element,, 多为PC端, 兼容性问题不用考虑)；2、优化前端功能设计, 提高用户体验, 满足高性能需求;3、充分了解需求, 独立做任务和工作量评估, 按时保质量完成任务。任职要求：1、本科及以上学历，计算机相关专业，1年以上前端开发工作经验；2、计算机基础扎实，熟练掌握 HTML5，CSS3，ES6，常见的数据结构、算法和设计模式3、熟练地掌握 Vue 框架 ，深入理解 Vue 的 API 所对应的应用场景；了解 React \ Angular等4. 对前端工程化方面，能够掌握业内常用工程化工具的使用（例如 webpack 等）5、具备良好的代码书写规范，具有出色的独立工作能力，较强的执行力；6、有责任心，思路清晰，具备良好的沟通能力和团队协作精神；7、具有顽强的拼搏精神、奉献精神、敬业精神,有英文读写和交流能力者优先。职能类别：Web前端开发微信分享"
35,Web前端开发工程师,0.0,0.0,北辰泰岳,北京-朝阳区,本科,无,"工作职责：1.负责管理端页面开发和维护2.负责web端SDK开发维护3.负责Windows桌面端开发维护4.负责开发文档撰写职位要求:1. 2年以上使用(X)HTML、CSS和Javascript跨浏览器开发经验。2. 有大型Web系统开发实际经验。3. 有Ajax相关的实践经验，对React.js，VUE.js，Angular.js等MVVM框架能熟练运用至少一种，且了解其基本原理。4. 对HTML5/CSS3有一定的了解和实践经验。5. 对 Web 下层的 HTTP 协议、TCP/IP、DNS 等熟练掌握，并能够利用相关知识解决项目问题。6. 有丰富的关于Web标准、易用性、浏览器端原理以及性能优化等方面的知识。7. 熟悉 Node.js 并有能力基于 Node.js 设计及开发相关工具及平台。8. 有良好的团队合作精神,有责任感,有较好的沟通能力,主动性强。职能类别：Web前端开发关键字：web前端微信分享"
36,Web前端开发工程师,0.0,0.0,傲城融富中心B座1301室,北京-朝阳区,本科,"五险一金,员工旅游,餐饮补贴,专业培训,绩效奖金,年终奖金",1、开发符合互联网架构的软件应用;2、根据设计文档或需求说明，能够独立完成前后端代码的开发任务，并进行单元测试；3、分析并解决软件开发过程中的问题；4、在学习、开发过程中，能够按照要求编写涉及到的规范、设计、交付等方面的文档岗位要求：1、掌握专业的前端知识（html、javascript、css），能够构建移动为先的交互展示页面；2、熟练使用sublime，webstorm等前端工具，能编写兼容各浏览器的代码，像素级还原代码，熟悉Web语义化；3、精通常用的各种主流前端开发技术，精通并对Javascript有深入理解，精通Ajax，熟练使用Jquery；4、熟悉Web前端MVC架构，使用过vue、Angular等前端开源框架。5、有小程序开发经验优先;6、有良好的软件工程知识和质量意识；7、对技术有强烈的兴趣，喜欢钻研，具有良好的学习能力；8、良好的沟通技能，团队合作能力，具备良好而规范的设计和技术文档编写能力。职能类别：Web前端开发关键字：html5vueangularweb前端微信分享
37,Web前端开发工程师,0.0,0.0,丈八四路20号神州数码科技园1#7层,西安,本科,"周末双休,弹性工作,带薪年假,免费班车,餐饮补贴,通讯补贴,节日福利,专业培训,员工旅游,五险",岗位职责:1、能独立负责和完成，PC、APP、微信等各个端的前端开发工作；2、根据具体产品需求设计，同研发测试团队紧密合作，推进需求落地及高质量上线；3、持续的优化前端体验和页面响应速度，并保证兼容性和执行效率；4、前端技术的研究与探索；任职要求:1、计算机相关专业本科以上学历；3年以上前端工作经验；2、熟悉HTML、CSS、DOM、JSON、AJAX、Jquery、Bootstrap，React等技术；3、熟悉ES6语法、熟悉VUE技术栈、熟悉Axios、node.js等相关技术，3年VUE前端项目开发经验；4、熟悉npm、yarn、webpack等包管理工具，有前端项目部署集成经验优先；5、熟悉浏览器差异和兼容标准，能保证各主流浏览器体验一致；6、有React开发基础、有大型网站前端开发经验者优先，有美工设计经验者优先；7、沟通能力强，有责任心，易于合作。职能类别：Web前端开发微信分享
